touch_id,lead_id,campaign_id,touch_date,response,treatment_group
P54923,L42967,CMP001,2024-07-02,Opened,Control
P54924,L42968,CMP001,2024-06-21,Replied,Treatment
P54925,L42969,CMP001,2024-07-03,No Action,Control
P54926,L42977,CMP001,2024-07-10,Clicked,Treatment
P54927,L42979,CMP001,2024-06-28,No Action,Control
P54928,L42980,CMP001,2024-07-11,Replied,Treatment
P54929,L42983,CMP001,2024-06-24,No Action,Control
P54930,L42984,CMP001,2024-07-07,Opened,Treatment
P54931,L42985,CMP001,2024-06-17,Opened,Control
P54932,L42988,CMP001,2024-06-25,No Action,Control
P54933,L42989,CMP001,2024-06-24,Clicked,Treatment
P54934,L42990,CMP001,2024-07-01,Clicked,Treatment
P54935,L42993,CMP001,2024-06-16,Opened,Treatment
P54936,L42994,CMP001,2024-06-25,Unsubscribed,Treatment
P54937,L42995,CMP001,2024-06-26,No Action,Control
P54938,L42996,CMP001,2024-07-05,Replied,Treatment
P54939,L42998,CMP001,2024-06-21,Opened,Treatment
P54940,L42999,CMP001,2024-06-24,Replied,Treatment
P54941,L43000,CMP001,2024-07-03,No Action,Control
P54942,L43001,CMP001,2024-06-23,Replied,Treatment
P54943,L43002,CMP001,2024-06-27,Clicked,Control
P54944,L43006,CMP001,2024-06-26,Clicked,Treatment
P54945,L43008,CMP001,2024-06-28,No Action,Control
P54946,L43009,CMP001,2024-07-06,No Action,Control
P54947,L43013,CMP001,2024-07-01,Opened,Control
P54948,L43014,CMP001,2024-06-30,No Action,Control
P54949,L43016,CMP001,2024-07-09,Opened,Treatment
P54950,L43019,CMP001,2024-06-27,Clicked,Treatment
P54951,L43022,CMP001,2024-06-19,No Action,Control
P54952,L43023,CMP001,2024-06-23,Unsubscribed,Control
P54953,L43027,CMP001,2024-06-23,Clicked,Treatment
P54954,L43030,CMP001,2024-07-10,No Action,Treatment
P54955,L43031,CMP001,2024-06-29,No Action,Treatment
P54956,L43033,CMP001,2024-07-04,No Action,Control
P54957,L43037,CMP001,2024-07-12,Unsubscribed,Control
P54958,L43040,CMP001,2024-06-24,Unsubscribed,Control
P54959,L43041,CMP001,2024-06-29,Opened,Treatment
P54960,L43043,CMP001,2024-06-21,Opened,Treatment
P54961,L43045,CMP001,2024-07-09,Opened,Control
P54962,L43048,CMP001,2024-07-05,Clicked,Control
P54963,L43051,CMP001,2024-07-12,Opened,Treatment
P54964,L43052,CMP001,2024-07-08,No Action,Treatment
P54965,L43054,CMP001,2024-06-30,Opened,Treatment
P54966,L43056,CMP001,2024-06-19,No Action,Control
P54967,L43059,CMP001,2024-06-19,Opened,Treatment
P54968,L43060,CMP001,2024-06-22,No Action,Control
P54969,L43061,CMP001,2024-06-19,Clicked,Control
P54970,L43063,CMP001,2024-07-04,Opened,Treatment
P54971,L43065,CMP001,2024-07-06,No Action,Control
P54972,L43066,CMP001,2024-07-14,Unsubscribed,Treatment
P54973,L43070,CMP001,2024-07-01,No Action,Control
P54974,L43075,CMP001,2024-06-26,No Action,Treatment
P54975,L43076,CMP001,2024-06-27,No Action,Control
P54976,L43078,CMP001,2024-07-15,No Action,Control
P54977,L43083,CMP001,2024-07-08,Opened,Treatment
P54978,L43086,CMP001,2024-06-21,Opened,Control
P54979,L43087,CMP001,2024-07-10,No Action,Control
P54980,L43088,CMP001,2024-07-11,No Action,Control
P54981,L43091,CMP001,2024-06-26,No Action,Treatment
P54982,L43092,CMP001,2024-06-22,Clicked,Treatment
P54983,L43094,CMP001,2024-07-09,Opened,Treatment
P54984,L43095,CMP001,2024-06-29,Opened,Treatment
P54985,L43096,CMP001,2024-07-10,No Action,Control
P54986,L43097,CMP001,2024-07-01,No Action,Treatment
P54987,L43099,CMP001,2024-07-07,No Action,Control
P54988,L43100,CMP001,2024-07-17,Clicked,Control
P54989,L43105,CMP001,2024-07-17,No Action,Control
P54990,L43106,CMP001,2024-06-29,Replied,Control
P54991,L43109,CMP001,2024-07-09,Opened,Control
P54992,L43110,CMP001,2024-07-11,Unsubscribed,Treatment
P54993,L43111,CMP001,2024-07-14,No Action,Control
P54994,L43115,CMP001,2024-07-14,No Action,Control
P54995,L43120,CMP001,2024-07-06,Opened,Control
P54996,L43125,CMP001,2024-07-01,Replied,Treatment
P54997,L43128,CMP001,2024-07-03,No Action,Control
P54998,L43129,CMP001,2024-06-30,No Action,Control
P54999,L43133,CMP001,2024-07-03,No Action,Treatment
P55000,L43137,CMP001,2024-07-11,No Action,Control
P55001,L43141,CMP001,2024-07-03,Clicked,Treatment
P55002,L43143,CMP001,2024-07-07,Opened,Control
P55003,L43144,CMP001,2024-06-27,No Action,Control
P55004,L43146,CMP001,2024-07-08,Replied,Treatment
P55005,L43148,CMP001,2024-07-07,No Action,Treatment
P55006,L43149,CMP001,2024-06-25,Clicked,Treatment
P55007,L43150,CMP001,2024-07-07,No Action,Treatment
P55008,L43153,CMP001,2024-07-19,No Action,Control
P55009,L43154,CMP001,2024-07-14,No Action,Control
P55010,L43155,CMP001,2024-07-13,No Action,Treatment
P55011,L43157,CMP001,2024-07-20,Opened,Treatment
P55012,L43161,CMP001,2024-07-16,Opened,Control
P55013,L43162,CMP001,2024-07-11,Clicked,Treatment
P55014,L43163,CMP001,2024-06-27,Opened,Control
P55015,L43164,CMP001,2024-07-18,Opened,Control
P55016,L43165,CMP001,2024-06-27,Clicked,Treatment
P55017,L43166,CMP001,2024-07-09,Clicked,Control
P55018,L43167,CMP001,2024-07-09,Opened,Treatment
P55019,L43168,CMP001,2024-06-29,Opened,Treatment
P55020,L43169,CMP001,2024-07-15,Clicked,Control
P55021,L43170,CMP001,2024-07-09,Replied,Treatment
P55022,L43171,CMP001,2024-06-27,Opened,Treatment
P55023,L43173,CMP001,2024-07-01,No Action,Treatment
P55024,L43180,CMP001,2024-07-19,Clicked,Control
P55025,L43181,CMP001,2024-07-03,No Action,Control
P55026,L43184,CMP001,2024-07-12,Opened,Treatment
P55027,L43186,CMP001,2024-07-22,Opened,Treatment
P55028,L43188,CMP001,2024-07-15,Opened,Treatment
P55029,L43189,CMP001,2024-07-11,Opened,Treatment
P55030,L43190,CMP001,2024-07-06,Replied,Treatment
P55031,L43191,CMP001,2024-07-15,Clicked,Control
P55032,L43193,CMP001,2024-07-09,Clicked,Treatment
P55033,L43195,CMP001,2024-07-17,No Action,Control
P55034,L43199,CMP001,2024-07-21,Opened,Treatment
P55035,L43202,CMP001,2024-07-04,No Action,Treatment
P55036,L43203,CMP001,2024-07-14,Opened,Treatment
P55037,L43206,CMP001,2024-07-10,No Action,Control
P55038,L43207,CMP001,2024-07-01,Unsubscribed,Control
P55039,L43208,CMP001,2024-07-21,Clicked,Treatment
P55040,L43209,CMP001,2024-07-11,No Action,Control
P55041,L43210,CMP001,2024-07-19,Unsubscribed,Control
P55042,L43211,CMP001,2024-07-08,Opened,Treatment
P55043,L43213,CMP001,2024-07-18,Replied,Treatment
P55044,L43215,CMP001,2024-07-03,Clicked,Control
P55045,L43217,CMP001,2024-07-07,Unsubscribed,Treatment
P55046,L43221,CMP001,2024-07-06,No Action,Control
P55047,L43224,CMP001,2024-07-08,Opened,Control
P55048,L43225,CMP001,2024-07-16,Opened,Treatment
P55049,L43227,CMP001,2024-07-06,Opened,Treatment
P55050,L43229,CMP001,2024-07-11,Replied,Treatment
P55051,L43230,CMP001,2024-07-19,No Action,Control
P55052,L43232,CMP001,2024-07-24,No Action,Control
P55053,L43234,CMP001,2024-07-05,No Action,Treatment
P55054,L43235,CMP001,2024-07-19,Replied,Treatment
P55055,L43245,CMP001,2024-07-16,No Action,Control
P55056,L43247,CMP001,2024-07-12,No Action,Control
P55057,L43254,CMP001,2024-07-17,Clicked,Control
P55058,L43257,CMP001,2024-07-12,No Action,Control
P55059,L43258,CMP001,2024-07-26,Opened,Control
P55060,L43262,CMP001,2024-07-11,Replied,Control
P55061,L43266,CMP001,2024-07-12,No Action,Control
P55062,L43267,CMP001,2024-07-11,No Action,Control
P55063,L43268,CMP001,2024-07-15,Clicked,Treatment
P55064,L43270,CMP001,2024-07-24,No Action,Control
P55065,L43272,CMP001,2024-07-26,Opened,Treatment
P55066,L43274,CMP001,2024-07-12,No Action,Control
P55067,L43275,CMP001,2024-07-08,Clicked,Treatment
P55068,L43276,CMP001,2024-07-05,Replied,Treatment
P55069,L43279,CMP001,2024-07-20,Replied,Treatment
P55070,L43280,CMP001,2024-07-04,Clicked,Treatment
P55071,L43283,CMP001,2024-07-21,No Action,Control
P55072,L43285,CMP001,2024-07-10,Opened,Treatment
P55073,L43289,CMP001,2024-07-16,Replied,Treatment
P55074,L43290,CMP001,2024-07-14,No Action,Control
P55075,L43291,CMP001,2024-07-13,Clicked,Treatment
P55076,L43292,CMP001,2024-07-19,Clicked,Control
P55077,L43293,CMP001,2024-07-26,Replied,Treatment
P55078,L43294,CMP001,2024-07-16,Opened,Control
P55079,L43297,CMP001,2024-07-12,No Action,Control
P55080,L43300,CMP001,2024-07-09,Opened,Treatment
P55081,L43302,CMP001,2024-07-21,Unsubscribed,Treatment
P55082,L43308,CMP001,2024-07-18,No Action,Control
P55083,L43309,CMP001,2024-07-23,No Action,Treatment
P55084,L43311,CMP001,2024-07-17,No Action,Control
P55085,L43315,CMP001,2024-07-24,No Action,Control
P55086,L43316,CMP001,2024-07-22,No Action,Treatment
P55087,L43317,CMP001,2024-07-18,Opened,Control
P55088,L43318,CMP001,2024-07-12,Replied,Control
P55089,L43320,CMP001,2024-07-30,Opened,Control
P55090,L43321,CMP001,2024-07-12,No Action,Treatment
P55091,L43322,CMP001,2024-07-25,Opened,Control
P55092,L43323,CMP001,2024-07-26,No Action,Treatment
P55093,L43325,CMP001,2024-07-06,Clicked,Control
P55094,L43326,CMP001,2024-07-10,No Action,Control
P55095,L43328,CMP001,2024-07-18,Unsubscribed,Control
P55096,L43329,CMP001,2024-07-31,Clicked,Treatment
P55097,L43330,CMP001,2024-07-11,Clicked,Treatment
P55098,L43335,CMP001,2024-07-28,Opened,Control
P55099,L43337,CMP001,2024-07-09,Unsubscribed,Treatment
P55100,L43339,CMP001,2024-07-25,Clicked,Control
P55101,L43340,CMP001,2024-07-11,Opened,Treatment
P55102,L43341,CMP001,2024-07-09,No Action,Control
P55103,L43342,CMP001,2024-07-11,Clicked,Treatment
P55104,L43350,CMP001,2024-07-16,No Action,Control
P55105,L43351,CMP001,2024-07-13,No Action,Treatment
P55106,L43352,CMP001,2024-07-13,Clicked,Control
P55107,L43354,CMP001,2024-07-27,Unsubscribed,Treatment
P55108,L43356,CMP001,2024-08-01,Clicked,Treatment
P55109,L43358,CMP001,2024-07-14,Opened,Control
P55110,L43360,CMP001,2024-07-18,Replied,Control
P55111,L43362,CMP001,2024-07-21,Opened,Treatment
P55112,L43364,CMP001,2024-07-10,Opened,Control
P55113,L43367,CMP001,2024-07-09,No Action,Control
P55114,L43368,CMP001,2024-07-31,Opened,Treatment
P55115,L43371,CMP001,2024-07-18,Replied,Treatment
P55116,L43374,CMP001,2024-07-31,Opened,Treatment
P55117,L43376,CMP001,2024-07-28,Opened,Control
P55118,L43377,CMP001,2024-07-20,No Action,Control
P55119,L43378,CMP001,2024-07-25,No Action,Control
P55120,L43382,CMP001,2024-08-03,No Action,Control
P55121,L43383,CMP001,2024-07-12,No Action,Treatment
P55122,L43385,CMP001,2024-07-18,No Action,Treatment
P55123,L43387,CMP001,2024-07-11,No Action,Control
P55124,L43388,CMP001,2024-07-31,Opened,Control
P55125,L43390,CMP001,2024-07-27,Clicked,Control
P55126,L43391,CMP001,2024-07-15,Opened,Control
P55127,L43392,CMP001,2024-08-03,Opened,Control
P55128,L43393,CMP001,2024-07-28,Clicked,Treatment
P55129,L43397,CMP001,2024-07-24,No Action,Control
P55130,L43398,CMP001,2024-07-27,No Action,Control
P55131,L43400,CMP001,2024-07-15,No Action,Control
P55132,L43405,CMP001,2024-07-27,Clicked,Treatment
P55133,L43407,CMP001,2024-07-28,No Action,Control
P55134,L43408,CMP001,2024-07-10,Replied,Treatment
P55135,L43409,CMP001,2024-07-15,Opened,Treatment
P55136,L43410,CMP001,2024-07-11,No Action,Treatment
P55137,L43411,CMP001,2024-07-30,Replied,Control
P55138,L43413,CMP001,2024-07-24,No Action,Control
P55139,L43415,CMP001,2024-07-25,Clicked,Treatment
P55140,L43417,CMP001,2024-07-15,Replied,Control
P55141,L43423,CMP001,2024-07-13,Replied,Control
P55142,L43424,CMP001,2024-07-28,No Action,Control
P55143,L43425,CMP001,2024-07-20,No Action,Treatment
P55144,L43426,CMP001,2024-07-25,No Action,Control
P55145,L43427,CMP001,2024-07-21,Clicked,Treatment
P55146,L43430,CMP001,2024-07-16,No Action,Control
P55147,L43431,CMP001,2024-07-14,No Action,Control
P55148,L43432,CMP001,2024-07-20,No Action,Control
P55149,L43433,CMP001,2024-07-22,Clicked,Treatment
P55150,L43434,CMP001,2024-07-27,No Action,Control
P55151,L43435,CMP001,2024-07-28,Clicked,Treatment
P55152,L43441,CMP001,2024-08-04,Clicked,Treatment
P55153,L43442,CMP001,2024-07-22,No Action,Treatment
P55154,L43443,CMP001,2024-07-28,Unsubscribed,Control
P55155,L43444,CMP001,2024-07-14,Clicked,Control
P55156,L43445,CMP001,2024-08-06,Opened,Treatment
P55157,L43447,CMP001,2024-07-14,No Action,Control
P55158,L43448,CMP001,2024-07-26,No Action,Treatment
P55159,L43457,CMP001,2024-07-30,Unsubscribed,Control
P55160,L43458,CMP001,2024-08-04,No Action,Treatment
P55161,L43459,CMP001,2024-08-05,No Action,Control
P55162,L43461,CMP001,2024-07-26,No Action,Control
P55163,L43464,CMP001,2024-08-06,Unsubscribed,Treatment
P55164,L43465,CMP001,2024-07-19,No Action,Control
P55165,L43466,CMP001,2024-07-18,Opened,Control
P55166,L43467,CMP001,2024-07-27,Opened,Treatment
P55167,L43470,CMP001,2024-08-02,Clicked,Control
P55168,L43471,CMP001,2024-08-08,Clicked,Treatment
P55169,L43472,CMP001,2024-07-23,Clicked,Treatment
P55170,L43476,CMP001,2024-08-08,No Action,Control
P55171,L43477,CMP001,2024-07-25,Unsubscribed,Control
P55172,L43478,CMP001,2024-07-27,Opened,Control
P55173,L43480,CMP001,2024-07-26,No Action,Treatment
P55174,L43482,CMP001,2024-08-04,Unsubscribed,Treatment
P55175,L43487,CMP001,2024-07-29,Opened,Control
P55176,L43491,CMP001,2024-07-29,Replied,Control
P55177,L43492,CMP001,2024-07-19,No Action,Control
P55178,L43493,CMP001,2024-07-29,No Action,Control
P55179,L43494,CMP001,2024-07-21,No Action,Control
P55180,L43496,CMP001,2024-07-23,Replied,Treatment
P55181,L43503,CMP001,2024-07-24,Opened,Treatment
P55182,L43504,CMP001,2024-08-04,Opened,Treatment
P55183,L43505,CMP001,2024-07-25,Clicked,Treatment
P55184,L43510,CMP001,2024-08-01,Unsubscribed,Treatment
P55185,L43512,CMP001,2024-07-28,Opened,Control
P55186,L43515,CMP001,2024-07-21,Opened,Control
P55187,L43520,CMP001,2024-07-19,Replied,Control
P55188,L43521,CMP001,2024-08-08,Replied,Treatment
P55189,L43523,CMP001,2024-07-22,Opened,Treatment
P55190,L43525,CMP001,2024-07-23,Replied,Treatment
P55191,L43526,CMP001,2024-08-01,Opened,Control
P55192,L43529,CMP001,2024-07-25,No Action,Control
P55193,L43530,CMP001,2024-07-19,Opened,Treatment
P55194,L43531,CMP001,2024-08-05,Opened,Treatment
P55195,L43534,CMP001,2024-08-08,Opened,Treatment
P55196,L43535,CMP001,2024-08-05,No Action,Control
P55197,L43536,CMP001,2024-08-02,No Action,Treatment
P55198,L43537,CMP001,2024-07-26,No Action,Control
P55199,L43542,CMP001,2024-08-12,No Action,Control
P55200,L43544,CMP001,2024-07-25,No Action,Control
P55201,L43549,CMP001,2024-08-03,Opened,Control
P55202,L43550,CMP001,2024-08-02,No Action,Control
P55203,L43553,CMP001,2024-08-02,Opened,Control
P55204,L43554,CMP001,2024-08-01,No Action,Treatment
P55205,L43563,CMP001,2024-08-07,No Action,Control
P55206,L43567,CMP001,2024-07-25,No Action,Treatment
P55207,L43569,CMP001,2024-07-23,No Action,Control
P55208,L43573,CMP001,2024-08-16,Replied,Treatment
P55209,L43574,CMP001,2024-07-30,Opened,Control
P55210,L43576,CMP001,2024-07-25,Clicked,Treatment
P55211,L43578,CMP001,2024-08-03,Clicked,Control
P55212,L43580,CMP001,2024-08-10,Clicked,Treatment
P55213,L43581,CMP001,2024-08-15,No Action,Treatment
P55214,L43584,CMP001,2024-08-05,No Action,Control
P55215,L43590,CMP001,2024-07-23,No Action,Treatment
P55216,L43591,CMP001,2024-08-03,Opened,Treatment
P55217,L43593,CMP001,2024-07-31,Opened,Control
P55218,L43594,CMP001,2024-08-10,Opened,Treatment
P55219,L43596,CMP001,2024-08-07,No Action,Control
P55220,L43597,CMP001,2024-07-27,No Action,Control
P55221,L43598,CMP001,2024-08-05,Opened,Treatment
P55222,L43602,CMP001,2024-08-06,Opened,Treatment
P55223,L43603,CMP001,2024-08-05,Clicked,Treatment
P55224,L43605,CMP001,2024-08-05,No Action,Control
P55225,L43606,CMP001,2024-07-28,Opened,Treatment
P55226,L43607,CMP001,2024-08-05,Clicked,Treatment
P55227,L43608,CMP001,2024-08-15,No Action,Control
P55228,L43609,CMP001,2024-08-04,Clicked,Treatment
P55229,L43612,CMP001,2024-07-29,Replied,Treatment
P55230,L43613,CMP001,2024-07-25,Clicked,Treatment
P55231,L43616,CMP001,2024-08-10,No Action,Control
P55232,L43617,CMP001,2024-08-01,Opened,Treatment
P55233,L43620,CMP001,2024-07-30,Clicked,Treatment
P55234,L43623,CMP001,2024-08-08,Replied,Treatment
P55235,L43627,CMP001,2024-07-28,Clicked,Treatment
P55236,L43628,CMP001,2024-07-30,Opened,Control
P55237,L43630,CMP001,2024-07-30,No Action,Control
P55238,L43631,CMP001,2024-08-01,No Action,Control
P55239,L43632,CMP001,2024-08-04,Replied,Treatment
P55240,L43633,CMP001,2024-08-18,Opened,Control
P55241,L43634,CMP001,2024-08-02,No Action,Control
P55242,L43635,CMP001,2024-08-02,Unsubscribed,Treatment
P55243,L43636,CMP001,2024-08-01,No Action,Control
P55244,L43643,CMP001,2024-08-12,No Action,Control
P55245,L43645,CMP001,2024-08-16,Unsubscribed,Control
P55246,L43647,CMP001,2024-08-09,No Action,Control
P55247,L43649,CMP001,2024-08-09,No Action,Control
P55248,L43650,CMP001,2024-08-06,Opened,Control
P55249,L43651,CMP001,2024-08-22,No Action,Treatment
P55250,L43652,CMP001,2024-07-31,No Action,Treatment
P55251,L43653,CMP001,2024-08-15,Clicked,Control
P55252,L43656,CMP001,2024-08-19,No Action,Treatment
P55253,L43658,CMP001,2024-08-12,Unsubscribed,Control
P55254,L43659,CMP001,2024-08-08,Clicked,Treatment
P55255,L43664,CMP001,2024-08-10,Replied,Control
P55256,L43665,CMP001,2024-08-14,Replied,Treatment
P55257,L43666,CMP001,2024-08-15,No Action,Treatment
P55258,L43670,CMP001,2024-08-12,No Action,Control
P55259,L43673,CMP001,2024-08-03,No Action,Control
P55260,L43674,CMP001,2024-07-29,Opened,Treatment
P55261,L43675,CMP001,2024-07-29,No Action,Control
P55262,L43676,CMP001,2024-08-17,No Action,Control
P55263,L43678,CMP001,2024-08-19,Clicked,Treatment
P55264,L43684,CMP001,2024-08-22,No Action,Control
P55265,L43685,CMP001,2024-08-01,No Action,Control
P55266,L43688,CMP001,2024-08-09,No Action,Control
P55267,L43689,CMP001,2024-08-11,No Action,Control
P55268,L43694,CMP001,2024-08-17,Opened,Treatment
P55269,L43695,CMP001,2024-08-24,No Action,Treatment
P55270,L43696,CMP001,2024-08-19,No Action,Control
P55271,L43697,CMP001,2024-08-09,No Action,Control
P55272,L43698,CMP001,2024-08-17,No Action,Control
P55273,L43701,CMP001,2024-08-02,Replied,Control
P55274,L43702,CMP001,2024-08-08,Opened,Treatment
P55275,L43705,CMP001,2024-08-18,No Action,Control
P55276,L43706,CMP001,2024-08-15,Clicked,Treatment
P55277,L43712,CMP001,2024-08-15,Opened,Treatment
P55278,L43714,CMP001,2024-08-09,No Action,Control
P55279,L43722,CMP001,2024-08-04,Opened,Treatment
P55280,L43726,CMP001,2024-08-22,Clicked,Treatment
P55281,L43727,CMP001,2024-08-11,Unsubscribed,Treatment
P55282,L43730,CMP001,2024-08-11,Opened,Control
P55283,L43734,CMP001,2024-08-17,Opened,Control
P55284,L43735,CMP001,2024-08-04,Opened,Treatment
P55285,L43736,CMP001,2024-08-19,Opened,Control
P55286,L43744,CMP001,2024-08-04,Opened,Treatment
P55287,L43745,CMP001,2024-08-28,Opened,Treatment
P55288,L43746,CMP001,2024-08-24,Opened,Control
P55289,L43748,CMP001,2024-08-17,Clicked,Treatment
P55290,L43749,CMP001,2024-08-11,Unsubscribed,Treatment
P55291,L43750,CMP001,2024-08-28,No Action,Treatment
P55292,L43751,CMP001,2024-08-05,Clicked,Treatment
P55293,L43752,CMP001,2024-08-05,Clicked,Treatment
P55294,L43753,CMP001,2024-08-19,Clicked,Treatment
P55295,L43754,CMP001,2024-08-18,Opened,Treatment
P55296,L43758,CMP001,2024-08-24,No Action,Control
P55297,L43760,CMP001,2024-08-26,Opened,Treatment
P55298,L43761,CMP001,2024-08-12,Replied,Treatment
P55299,L43762,CMP001,2024-08-20,Opened,Treatment
P55300,L43763,CMP001,2024-08-06,Opened,Treatment
P55301,L43767,CMP001,2024-08-16,Replied,Treatment
P55302,L43768,CMP001,2024-08-04,No Action,Control
P55303,L43769,CMP001,2024-08-21,Unsubscribed,Treatment
P55304,L43772,CMP001,2024-08-24,Clicked,Treatment
P55305,L43778,CMP001,2024-08-12,No Action,Control
P55306,L43781,CMP001,2024-08-18,Clicked,Treatment
P55307,L43782,CMP001,2024-08-22,Opened,Treatment
P55308,L43783,CMP001,2024-08-09,Clicked,Treatment
P55309,L43786,CMP001,2024-08-27,No Action,Control
P55310,L43789,CMP001,2024-08-24,Opened,Treatment
P55311,L43790,CMP001,2024-08-11,Opened,Treatment
P55312,L43791,CMP001,2024-08-11,Replied,Treatment
P55313,L43794,CMP001,2024-08-28,No Action,Treatment
P55314,L43798,CMP001,2024-08-20,No Action,Treatment
P55315,L43800,CMP001,2024-08-24,No Action,Control
P55316,L43801,CMP001,2024-08-11,Opened,Control
P55317,L43802,CMP001,2024-08-23,No Action,Treatment
P55318,L43804,CMP001,2024-08-31,No Action,Treatment
P55319,L43805,CMP001,2024-08-19,No Action,Control
P55320,L43806,CMP001,2024-08-22,No Action,Treatment
P55321,L43811,CMP001,2024-08-23,Replied,Treatment
P55322,L43812,CMP001,2024-08-30,No Action,Treatment
P55323,L43813,CMP001,2024-08-25,Opened,Treatment
P55324,L43823,CMP001,2024-08-08,No Action,Control
P55325,L43824,CMP001,2024-08-22,No Action,Control
P55326,L43825,CMP001,2024-08-24,No Action,Control
P55327,L43832,CMP001,2024-08-14,Opened,Treatment
P55328,L43836,CMP001,2024-08-21,Clicked,Treatment
P55329,L43837,CMP001,2024-08-18,Clicked,Treatment
P55330,L43839,CMP001,2024-08-20,No Action,Control
P55331,L43840,CMP001,2024-08-14,No Action,Control
P55332,L43841,CMP001,2024-08-16,Opened,Control
P55333,L43846,CMP001,2024-08-25,Opened,Treatment
P55334,L43847,CMP001,2024-09-02,Replied,Treatment
P55335,L43848,CMP001,2024-08-21,Opened,Treatment
