activity_id,lead_id,activity_date,activity_type,channel,outcome
T137230,L31439,2022-04-22,Call,Phone,Neutral
T137231,L31440,2022-06-13,Demo,Email,Positive
T137232,L31441,2022-04-25,Demo,In-person,Negative
T137233,L31441,2022-08-07,Call,Phone,Neutral
T137234,L31441,2022-04-30,Meeting,In-person,Neutral
T137235,L31441,2022-07-11,Call,Email,No Response
T137236,L31441,2022-06-14,Email,In-person,Positive
T137237,L31441,2022-07-06,Email,Phone,Positive
T137238,L31441,2022-06-07,Call,In-person,No Response
T137239,L31441,2022-06-05,Demo,Phone,Positive
T137240,L31442,2022-06-14,Email,Email,Positive
T137241,L31442,2022-04-30,Meeting,Phone,No Response
T137242,L31443,2022-07-27,Email,Email,Neutral
T137243,L31443,2022-07-24,Website Visit,In-person,Positive
T137244,L31443,2022-05-30,Demo,In-person,No Response
T137245,L31443,2022-07-29,Call,LinkedIn,Positive
T137246,L31443,2022-08-06,Call,Phone,No Response
T137247,L31443,2022-07-23,Website Visit,In-person,Positive
T137248,L31443,2022-07-21,Call,In-person,Positive
T137249,L31444,2022-06-07,Demo,LinkedIn,Negative
T137250,L31444,2022-06-23,Website Visit,Phone,No Response
T137251,L31444,2022-06-30,Meeting,In-person,No Response
T137252,L31444,2022-06-18,Call,Email,Positive
T137253,L31444,2022-07-10,Website Visit,Phone,Negative
T137254,L31444,2022-06-30,Call,In-person,Positive
T137255,L31445,2022-05-13,Call,Email,Neutral
T137256,L31446,2022-07-01,Website Visit,LinkedIn,No Response
T137257,L31446,2022-07-24,Demo,Phone,Neutral
T137258,L31447,2022-05-16,Website Visit,LinkedIn,Neutral
T137259,L31447,2022-06-18,Website Visit,Email,Negative
T137260,L31447,2022-05-01,Meeting,LinkedIn,Negative
T137261,L31447,2022-06-15,Website Visit,Email,Negative
T137262,L31448,2022-07-20,Website Visit,LinkedIn,Negative
T137263,L31448,2022-06-07,Email,In-person,Negative
T137264,L31448,2022-05-27,Call,Email,Positive
T137265,L31448,2022-04-17,Email,In-person,Positive
T137266,L31448,2022-07-17,Meeting,LinkedIn,Positive
T137267,L31448,2022-04-22,Demo,In-person,No Response
T137268,L31448,2022-04-30,Website Visit,Email,Neutral
T137269,L31448,2022-08-11,Website Visit,Phone,Neutral
T137270,L31449,2022-05-08,Website Visit,Email,Positive
T137271,L31449,2022-05-05,Demo,In-person,No Response
T137272,L31449,2022-05-25,Email,Email,No Response
T137273,L31449,2022-07-31,Demo,In-person,Negative
T137274,L31449,2022-05-22,Demo,In-person,No Response
T137275,L31449,2022-06-20,Email,Email,Neutral
T137276,L31450,2022-05-04,Meeting,In-person,Positive
T137277,L31450,2022-04-27,Call,LinkedIn,Neutral
T137278,L31450,2022-08-16,Call,In-person,Neutral
T137279,L31450,2022-05-08,Meeting,LinkedIn,Negative
T137280,L31451,2022-08-16,Meeting,Phone,Positive
T137281,L31451,2022-08-06,Call,Phone,Positive
T137282,L31451,2022-06-28,Email,In-person,Positive
T137283,L31451,2022-06-14,Demo,LinkedIn,Negative
T137284,L31451,2022-05-18,Email,LinkedIn,Negative
T137285,L31451,2022-08-03,Email,Email,Neutral
T137286,L31452,2022-06-24,Email,Phone,Negative
T137287,L31452,2022-08-12,Call,In-person,No Response
T137288,L31452,2022-07-20,Demo,Email,Positive
T137289,L31452,2022-05-06,Call,LinkedIn,Neutral
T137290,L31452,2022-05-09,Email,Phone,Positive
T137291,L31452,2022-05-07,Email,In-person,Positive
T137292,L31452,2022-08-04,Website Visit,LinkedIn,Positive
T137293,L31452,2022-05-15,Meeting,Phone,Positive
T137294,L31452,2022-08-08,Demo,Phone,Neutral
T137295,L31453,2022-07-21,Meeting,LinkedIn,Positive
T137296,L31453,2022-05-16,Meeting,LinkedIn,Neutral
T137297,L31454,2022-06-27,Email,LinkedIn,Negative
T137298,L31454,2022-07-21,Demo,LinkedIn,Negative
T137299,L31454,2022-06-14,Meeting,Phone,Positive
T137300,L31454,2022-07-19,Website Visit,Phone,Negative
T137301,L31455,2022-06-18,Call,LinkedIn,Positive
T137302,L31455,2022-08-03,Website Visit,Email,Neutral
T137303,L31455,2022-07-25,Meeting,In-person,Neutral
T137304,L31455,2022-04-29,Email,In-person,No Response
T137305,L31455,2022-05-15,Demo,LinkedIn,Negative
T137306,L31456,2022-08-16,Demo,LinkedIn,Positive
T137307,L31456,2022-06-29,Meeting,Phone,Negative
T137308,L31456,2022-05-04,Email,LinkedIn,Positive
T137309,L31456,2022-04-28,Meeting,Email,No Response
T137310,L31456,2022-08-02,Call,Phone,Neutral
T137311,L31457,2022-08-10,Call,Email,No Response
T137312,L31457,2022-05-26,Meeting,Email,Positive
T137313,L31457,2022-05-11,Meeting,Email,No Response
T137314,L31457,2022-04-24,Demo,LinkedIn,Negative
T137315,L31457,2022-05-15,Email,In-person,Positive
T137316,L31457,2022-05-29,Call,LinkedIn,Neutral
T137317,L31457,2022-07-30,Website Visit,Phone,Positive
T137318,L31457,2022-05-27,Demo,Phone,No Response
T137319,L31457,2022-07-08,Meeting,Phone,Positive
T137320,L31458,2022-07-10,Meeting,In-person,Neutral
T137321,L31458,2022-08-03,Email,Email,Neutral
T137322,L31458,2022-05-06,Demo,Phone,Neutral
T137323,L31458,2022-07-28,Demo,In-person,No Response
T137324,L31459,2022-05-10,Website Visit,LinkedIn,Neutral
T137325,L31459,2022-06-11,Call,In-person,Neutral
T137326,L31459,2022-07-08,Demo,LinkedIn,Negative
T137327,L31460,2022-06-08,Website Visit,Email,Negative
T137328,L31460,2022-06-13,Website Visit,Email,Positive
T137329,L31460,2022-05-16,Website Visit,In-person,Neutral
T137330,L31461,2022-04-30,Call,Phone,Positive
T137331,L31461,2022-06-12,Email,Email,Neutral
T137332,L31461,2022-08-10,Email,In-person,Neutral
T137333,L31462,2022-06-27,Demo,Phone,No Response
T137334,L31462,2022-08-04,Website Visit,In-person,No Response
T137335,L31462,2022-07-15,Demo,Email,Negative
T137336,L31462,2022-06-02,Meeting,LinkedIn,Neutral
T137337,L31462,2022-07-27,Website Visit,Phone,Positive
T137338,L31463,2022-06-10,Call,Phone,Positive
T137339,L31463,2022-08-14,Email,In-person,No Response
T137340,L31463,2022-05-11,Email,Email,No Response
T137341,L31463,2022-04-18,Demo,Phone,Negative
T137342,L31464,2022-06-02,Email,Phone,Positive
T137343,L31464,2022-05-09,Demo,In-person,No Response
T137344,L31464,2022-07-28,Email,Email,Negative
T137345,L31464,2022-06-02,Call,LinkedIn,No Response
T137346,L31464,2022-06-29,Meeting,In-person,No Response
T137347,L31464,2022-08-10,Demo,Email,Negative
T137348,L31465,2022-05-22,Email,In-person,Neutral
T137349,L31465,2022-07-28,Meeting,LinkedIn,Positive
T137350,L31465,2022-05-11,Meeting,In-person,Neutral
T137351,L31465,2022-05-09,Website Visit,Email,Positive
T137352,L31465,2022-07-12,Meeting,LinkedIn,Positive
T137353,L31465,2022-07-05,Website Visit,In-person,Negative
T137354,L31466,2022-06-04,Call,In-person,Positive
T137355,L31466,2022-08-10,Demo,LinkedIn,No Response
T137356,L31466,2022-07-07,Meeting,In-person,Positive
T137357,L31466,2022-07-22,Email,Email,Neutral
T137358,L31466,2022-07-31,Call,Email,Positive
T137359,L31466,2022-07-01,Email,In-person,No Response
T137360,L31466,2022-07-14,Demo,Phone,Positive
T137361,L31467,2022-05-05,Demo,Email,Neutral
T137362,L31467,2022-07-27,Website Visit,In-person,No Response
T137363,L31467,2022-06-13,Website Visit,In-person,Negative
T137364,L31467,2022-06-28,Website Visit,Email,Neutral
T137365,L31467,2022-08-17,Call,In-person,Positive
T137366,L31467,2022-08-14,Email,Phone,Neutral
T137367,L31467,2022-05-03,Email,Email,Neutral
T137368,L31467,2022-06-08,Email,In-person,Negative
T137369,L31468,2022-07-29,Demo,Phone,Neutral
T137370,L31468,2022-06-20,Call,Email,Positive
T137371,L31468,2022-04-21,Website Visit,Email,Negative
T137372,L31468,2022-05-21,Email,In-person,Neutral
T137373,L31468,2022-06-24,Meeting,Phone,No Response
T137374,L31468,2022-06-14,Website Visit,Phone,Positive
T137375,L31468,2022-05-10,Meeting,LinkedIn,Positive
T137376,L31468,2022-05-08,Meeting,Email,Neutral
T137377,L31469,2022-06-29,Meeting,Email,Negative
T137378,L31469,2022-08-08,Email,LinkedIn,Positive
T137379,L31469,2022-05-23,Call,Email,No Response
T137380,L31470,2022-05-06,Meeting,LinkedIn,Positive
T137381,L31470,2022-06-19,Website Visit,In-person,Neutral
T137382,L31470,2022-05-29,Website Visit,In-person,Negative
T137383,L31470,2022-06-23,Call,LinkedIn,Neutral
T137384,L31471,2022-07-18,Demo,Phone,Neutral
T137385,L31471,2022-08-09,Demo,In-person,Positive
T137386,L31471,2022-05-11,Call,LinkedIn,Negative
T137387,L31471,2022-07-07,Email,Email,No Response
T137388,L31471,2022-04-29,Website Visit,In-person,Negative
T137389,L31471,2022-05-09,Demo,Phone,Positive
T137390,L31471,2022-06-23,Demo,Phone,Positive
T137391,L31472,2022-07-26,Email,Email,Neutral
T137392,L31472,2022-06-07,Meeting,Phone,Negative
T137393,L31472,2022-07-10,Email,Phone,No Response
T137394,L31472,2022-05-30,Demo,Email,Positive
T137395,L31472,2022-07-10,Email,In-person,Positive
T137396,L31472,2022-08-08,Website Visit,In-person,No Response
T137397,L31472,2022-07-31,Email,Email,Neutral
T137398,L31473,2022-04-23,Call,Email,Negative
T137399,L31473,2022-06-15,Meeting,In-person,Neutral
T137400,L31473,2022-05-11,Website Visit,Phone,Neutral
T137401,L31473,2022-07-08,Email,In-person,Negative
T137402,L31473,2022-08-02,Meeting,LinkedIn,Negative
T137403,L31473,2022-07-18,Meeting,LinkedIn,Negative
T137404,L31473,2022-05-24,Website Visit,LinkedIn,Positive
T137405,L31473,2022-05-29,Website Visit,LinkedIn,Positive
T137406,L31474,2022-08-11,Email,LinkedIn,Neutral
T137407,L31475,2022-05-20,Website Visit,LinkedIn,Neutral
T137408,L31475,2022-08-09,Demo,In-person,Positive
T137409,L31476,2022-05-12,Call,Phone,Positive
T137410,L31476,2022-07-03,Meeting,In-person,Neutral
T137411,L31476,2022-06-09,Website Visit,LinkedIn,Positive
T137412,L31476,2022-06-18,Demo,Phone,Negative
T137413,L31476,2022-08-17,Demo,Phone,No Response
T137414,L31476,2022-05-13,Website Visit,In-person,Negative
T137415,L31476,2022-04-19,Website Visit,Phone,Neutral
T137416,L31477,2022-05-10,Meeting,Phone,No Response
T137417,L31477,2022-05-13,Email,Email,Positive
T137418,L31477,2022-05-28,Website Visit,In-person,Positive
T137419,L31478,2022-05-05,Call,Email,Negative
T137420,L31478,2022-05-14,Meeting,LinkedIn,Neutral
T137421,L31478,2022-07-17,Demo,In-person,Positive
T137422,L31478,2022-07-12,Demo,Phone,Positive
T137423,L31478,2022-07-07,Demo,In-person,Neutral
T137424,L31478,2022-05-04,Email,Phone,Neutral
T137425,L31479,2022-08-04,Meeting,LinkedIn,Neutral
T137426,L31479,2022-04-25,Call,Phone,Positive
T137427,L31479,2022-06-28,Call,Phone,Positive
T137428,L31479,2022-05-06,Demo,Phone,Positive
T137429,L31479,2022-06-10,Call,Phone,Neutral
T137430,L31479,2022-08-02,Demo,LinkedIn,Positive
T137431,L31479,2022-07-11,Call,Phone,Negative
T137432,L31479,2022-08-16,Call,LinkedIn,Positive
T137433,L31479,2022-05-10,Meeting,LinkedIn,Negative
T137434,L31479,2022-07-02,Website Visit,LinkedIn,Positive
T137435,L31479,2022-06-02,Demo,Email,No Response
T137436,L31479,2022-06-29,Meeting,Email,Neutral
T137437,L31480,2022-05-02,Call,Email,Neutral
T137438,L31480,2022-08-11,Website Visit,In-person,Positive
T137439,L31481,2022-07-16,Meeting,Email,Neutral
T137440,L31481,2022-07-02,Demo,In-person,Negative
T137441,L31481,2022-05-09,Call,LinkedIn,Neutral
T137442,L31481,2022-06-17,Website Visit,Phone,Neutral
T137443,L31482,2022-07-08,Website Visit,In-person,No Response
T137444,L31482,2022-04-20,Call,Email,No Response
T137445,L31482,2022-06-16,Demo,In-person,Negative
T137446,L31483,2022-05-03,Meeting,LinkedIn,Neutral
T137447,L31483,2022-05-12,Demo,LinkedIn,Positive
T137448,L31483,2022-05-12,Meeting,Email,No Response
T137449,L31483,2022-07-12,Demo,LinkedIn,Negative
T137450,L31484,2022-06-29,Email,LinkedIn,No Response
T137451,L31484,2022-04-27,Website Visit,Email,No Response
T137452,L31484,2022-06-23,Demo,LinkedIn,Negative
T137453,L31485,2022-07-18,Meeting,In-person,Positive
T137454,L31485,2022-08-17,Call,Phone,No Response
T137455,L31485,2022-05-30,Website Visit,In-person,Negative
T137456,L31485,2022-08-11,Website Visit,Phone,Positive
T137457,L31485,2022-05-22,Website Visit,Email,Negative
T137458,L31485,2022-05-27,Email,LinkedIn,Positive
T137459,L31486,2022-05-14,Email,LinkedIn,Neutral
T137460,L31486,2022-06-01,Email,Email,Negative
T137461,L31486,2022-07-07,Website Visit,Email,Positive
T137462,L31486,2022-07-05,Email,Email,Neutral
T137463,L31486,2022-07-18,Meeting,LinkedIn,Negative
T137464,L31486,2022-06-13,Call,Email,Neutral
T137465,L31486,2022-05-12,Email,LinkedIn,Positive
T137466,L31487,2022-08-15,Website Visit,Phone,Negative
T137467,L31487,2022-08-03,Demo,In-person,Negative
T137468,L31487,2022-07-05,Demo,LinkedIn,Neutral
T137469,L31487,2022-04-21,Meeting,LinkedIn,Positive
T137470,L31487,2022-07-03,Email,LinkedIn,No Response
T137471,L31488,2022-04-21,Meeting,In-person,Neutral
T137472,L31488,2022-07-02,Email,In-person,Positive
T137473,L31488,2022-06-09,Call,Phone,No Response
T137474,L31488,2022-08-14,Meeting,In-person,Positive
T137475,L31488,2022-08-05,Call,In-person,Positive
T137476,L31489,2022-07-01,Meeting,In-person,Positive
T137477,L31489,2022-08-04,Call,Email,Positive
T137478,L31489,2022-08-10,Meeting,Email,Positive
T137479,L31489,2022-06-09,Website Visit,Phone,Neutral
T137480,L31490,2022-08-11,Meeting,Phone,No Response
T137481,L31490,2022-04-24,Demo,LinkedIn,No Response
T137482,L31490,2022-05-07,Meeting,In-person,No Response
T137483,L31490,2022-06-30,Meeting,In-person,Positive
T137484,L31490,2022-07-16,Email,Phone,No Response
T137485,L31490,2022-06-13,Demo,Phone,Negative
T137486,L31491,2022-07-07,Email,Phone,Neutral
T137487,L99999,2022-06-21,Website Visit,In-person,No Response
T137488,L31491,2022-05-25,Call,Email,Negative
T137489,L31492,2022-05-30,Demo,Phone,Neutral
T137490,L31492,2022-08-08,Email,Phone,Positive
T137491,L31492,2022-05-31,Demo,Phone,Negative
T137492,L31492,2022-07-02,Meeting,Email,Positive
T137493,L31492,2022-07-29,Call,Phone,Positive
T137494,L31493,2022-05-25,Call,Phone,Neutral
T137495,L31493,2022-05-16,Email,LinkedIn,Neutral
T137496,L31493,2022-07-24,Call,LinkedIn,No Response
T137497,L31494,2022-08-13,Website Visit,LinkedIn,Neutral
T137498,L31494,2022-04-26,Website Visit,Phone,Neutral
T137499,L31494,2022-08-16,Website Visit,In-person,Negative
T137500,L31494,2022-05-11,Call,Phone,Negative
T137501,L31494,2022-05-27,Website Visit,In-person,No Response
T137502,L31495,2022-04-21,Website Visit,In-person,Positive
T137503,L31495,2022-07-18,Call,Phone,Negative
T137504,L31495,2022-07-27,Meeting,Email,No Response
T137505,L31495,2022-05-12,Demo,LinkedIn,No Response
T137506,L31495,2022-07-24,Call,Email,Negative
T137507,L31495,2022-08-09,Email,In-person,Negative
T137508,L31495,2022-06-29,Call,LinkedIn,Negative
T137509,L31495,2022-06-10,Meeting,In-person,No Response
T137510,L31496,2022-05-09,Call,LinkedIn,Positive
T137511,L31496,2022-06-21,Call,In-person,Negative
T137512,L31496,2022-06-10,Demo,LinkedIn,Neutral
T137513,L31496,2022-06-15,Website Visit,In-person,Positive
T137514,L31496,2022-05-10,Email,Email,Negative
T137515,L31496,2022-07-12,Website Visit,Phone,Negative
T137516,L31496,2022-07-12,Email,Email,Negative
T137517,L31496,2022-07-27,Meeting,In-person,Neutral
T137518,L31497,2022-06-07,Meeting,LinkedIn,Neutral
T137519,L31497,2022-07-29,Email,LinkedIn,Neutral
T137520,L31497,2022-06-18,Meeting,Phone,No Response
T137521,L31498,2022-04-26,Call,Phone,Neutral
T137522,L31498,2022-05-03,Email,In-person,Positive
T137523,L31498,2022-05-17,Demo,In-person,No Response
T137524,L31499,2022-05-12,Demo,In-person,No Response
T137525,L31499,2022-06-21,Call,In-person,Neutral
T137526,L31499,2022-06-29,Email,Phone,Negative
T137527,L31500,2022-05-22,Demo,In-person,Positive
T137528,L31500,2022-06-19,Email,LinkedIn,Positive
T137529,L31500,2022-08-03,Website Visit,LinkedIn,No Response
T137530,L31500,2022-07-02,Call,Email,No Response
T137531,L31500,2022-07-04,Demo,Phone,Neutral
T137532,L31500,2022-08-10,Email,LinkedIn,Positive
T137533,L31500,2022-05-18,Meeting,LinkedIn,Negative
T137534,L31500,2022-08-18,Call,In-person,Positive
T137535,L31501,2022-05-16,Website Visit,LinkedIn,No Response
T137536,L31501,2022-07-23,Website Visit,Phone,Positive
T137537,L31501,2022-05-06,Call,Email,No Response
T137538,L31501,2022-07-16,Meeting,LinkedIn,Neutral
T137539,L31501,2022-06-05,Call,Phone,Negative
T137540,L31502,2022-07-17,Call,In-person,No Response
T137541,L31502,2022-05-30,Meeting,In-person,Neutral
T137542,L31502,2022-06-06,Call,LinkedIn,No Response
T137543,L31502,2022-08-18,Call,In-person,Positive
T137544,L31502,2022-07-11,Meeting,Email,Neutral
T137545,L31502,2022-06-03,Meeting,Phone,Positive
T137546,L31502,2022-05-14,Meeting,Email,Neutral
T137547,L31502,2022-08-13,Meeting,In-person,Neutral
T137548,L31502,2022-07-08,Website Visit,LinkedIn,Neutral
T137549,L31502,2022-06-13,Email,LinkedIn,Negative
T137550,L31503,2022-05-27,Meeting,Phone,Positive
T137551,L31503,2022-07-02,Meeting,Phone,Neutral
T137552,L31503,2022-07-27,Demo,LinkedIn,Negative
T137553,L31503,2022-07-24,Meeting,LinkedIn,Positive
T137554,L31503,2022-07-26,Demo,Email,No Response
T137555,L31503,2022-06-17,Meeting,LinkedIn,Positive
T137556,L31503,2022-08-16,Meeting,Phone,Positive
T137557,L31504,2022-04-30,Meeting,Phone,Negative
T137558,L31504,2022-04-23,Demo,LinkedIn,Positive
T137559,L31504,2022-05-27,Meeting,LinkedIn,No Response
T137560,L31504,2022-05-04,Call,LinkedIn,Neutral
T137561,L31504,2022-05-16,Email,Phone,Positive
T137562,L31505,2022-07-04,Website Visit,Phone,Negative
T137563,L31505,2022-04-26,Demo,In-person,No Response
T137564,L31505,2022-04-30,Email,Phone,No Response
T137565,L31505,2022-04-27,Call,Phone,Negative
T137566,L31505,2022-07-14,Call,LinkedIn,Neutral
T137567,L31505,2022-06-30,Meeting,Email,Positive
T137568,L31505,2022-07-20,Call,In-person,No Response
T137569,L31505,2022-05-16,Demo,Phone,Positive
T137570,L31505,2022-08-12,Demo,In-person,Negative
T137571,L31506,2022-05-14,Website Visit,LinkedIn,Positive
T137572,L31506,2022-08-10,Website Visit,LinkedIn,Positive
T137573,L31506,2022-06-10,Call,Email,No Response
T137574,L31506,2022-05-23,Email,LinkedIn,Positive
T137575,L31506,2022-07-03,Call,Phone,Positive
T137576,L31506,2022-08-08,Call,In-person,Neutral
T137577,L31506,2022-05-31,Demo,Phone,Neutral
T137578,L31507,2022-05-24,Call,Phone,Negative
T137579,L31507,2022-07-02,Demo,Phone,No Response
T137580,L31507,2022-07-23,Website Visit,Phone,Negative
T137581,L31507,2022-06-16,Email,Email,Negative
T137582,L31507,2022-05-13,Website Visit,LinkedIn,Negative
T137583,L31507,2022-07-09,Website Visit,In-person,Positive
T137584,L31508,2022-07-20,Call,In-person,Negative
T137585,L31508,2022-04-26,Meeting,In-person,Negative
T137586,L31508,2022-07-19,Demo,In-person,No Response
T137587,L31508,2022-06-30,Meeting,In-person,No Response
T137588,L31508,2022-06-07,Email,Email,Negative
T137589,L31509,2022-07-31,Call,In-person,Negative
T137590,L31509,2022-06-01,Website Visit,In-person,Positive
T137591,L31509,2022-08-18,Meeting,In-person,Positive
T137592,L31510,2022-05-29,Website Visit,LinkedIn,Positive
T137593,L31510,2022-06-27,Email,LinkedIn,Positive
T137594,L31510,2022-05-10,Demo,In-person,Negative
T137595,L31510,2022-06-29,Website Visit,LinkedIn,Negative
T137596,L31510,2022-05-28,Meeting,Phone,No Response
T137597,L31510,2022-07-20,Demo,In-person,Positive
T137598,L31510,2022-05-16,Call,Email,No Response
T137599,L31511,2022-07-25,Website Visit,Email,No Response
T137600,L31511,2022-07-04,Email,Phone,No Response
T137601,L31511,2022-05-22,Website Visit,In-person,No Response
T137602,L31511,2022-07-25,Demo,Phone,Neutral
T137603,L31511,2022-06-26,Call,In-person,Positive
T137604,L31511,2022-06-09,Call,In-person,Positive
T137605,L31512,2022-05-17,Meeting,Email,Positive
T137606,L31512,2022-07-07,Call,Email,No Response
T137607,L31512,2022-05-24,Call,Email,Positive
T137608,L31512,2022-08-13,Email,Phone,Negative
T137609,L31512,2022-08-02,Demo,Email,No Response
T137610,L31512,2022-05-13,Call,Email,Negative
T137611,L31512,2022-07-29,Call,Email,Positive
T137612,L31513,2022-07-26,Call,LinkedIn,Neutral
T137613,L31513,2022-07-24,Call,Email,Positive
T137614,L31513,2022-06-15,Meeting,LinkedIn,Neutral
T137615,L31513,2022-05-20,Email,In-person,No Response
T137616,L31513,2022-05-11,Meeting,In-person,Positive
T137617,L31514,2022-05-30,Demo,LinkedIn,Negative
T137618,L31514,2022-06-26,Website Visit,Email,Neutral
T137619,L31514,2022-05-28,Website Visit,LinkedIn,Positive
